rank_drawdown_first,variant,account_mode,anchor_mode,add1_drop_pct,add2_drop_pct,sell_mode,sell_param_pct,max_extra_days,net_return_pct,cagr_pct,max_drawdown_pct,sharpe,dca_trade_events,rotation_resets,max_units,extra_exposure_days_pct,base_rotation_return_pct,base_rotation_max_drawdown_pct,soxl_only_return_pct,soxl_only_max_drawdown_pct,beats_base_return,reduces_base_drawdown,reduces_soxl_only_drawdown
5278,margin_3x; anchor=rolling_high; add at 10%/15%; sell=extra_profit 10%; max_extra_days=63,margin_3x,rolling_high,10.0,15.0,extra_profit,10.0,63,7109.81,30.87,-99.69,0.91,297,123,3,35.55,775116.8,-79.24,41069.8,-66.18,False,False,False
5279,margin_3x; anchor=rolling_high; add at 10%/15%; sell=rebound_from_low 10%; max_extra_days=10,margin_3x,rolling_high,10.0,15.0,rebound_from_low,10.0,10,5707.07,29.1,-99.69,0.89,549,123,3,33.98,775116.8,-79.24,41069.8,-66.18,False,False,False
5280,margin_3x; anchor=rolling_high; add at 5%/10%; sell=extra_profit 10%; max_extra_days=63,margin_3x,rolling_high,5.0,10.0,extra_profit,10.0,63,4497.78,27.22,-99.69,0.99,432,123,3,55.85,775116.8,-79.24,41069.8,-66.18,False,False,False
5281,margin_3x; anchor=rolling_high; add at 5%/15%; sell=rebound_from_low 20%; max_extra_days=20,margin_3x,rolling_high,5.0,15.0,rebound_from_low,20.0,20,21639.5,40.28,-99.7,1.01,461,123,3,66.62,775116.8,-79.24,41069.8,-66.18,False,False,False
5282,margin_3x; anchor=rolling_high; add at 5%/10%; sell=rebound_from_low 10%; max_extra_days=none,margin_3x,rolling_high,5.0,10.0,rebound_from_low,10.0,none,10748.28,34.28,-99.7,1.0,667,123,3,55.17,775116.8,-79.24,41069.8,-66.18,False,False,False
5283,margin_3x; anchor=rolling_high; add at 5%/10%; sell=rebound_from_low 10%; max_extra_days=40,margin_3x,rolling_high,5.0,10.0,rebound_from_low,10.0,40,10748.28,34.28,-99.7,1.0,667,123,3,55.17,775116.8,-79.24,41069.8,-66.18,False,False,False
5284,margin_3x; anchor=rolling_high; add at 5%/10%; sell=rebound_from_low 10%; max_extra_days=63,margin_3x,rolling_high,5.0,10.0,rebound_from_low,10.0,63,10748.28,34.28,-99.7,1.0,667,123,3,55.17,775116.8,-79.24,41069.8,-66.18,False,False,False
5285,margin_3x; anchor=rolling_high; add at 5%/10%; sell=extra_profit 3%; max_extra_days=none,margin_3x,rolling_high,5.0,10.0,extra_profit,3.0,none,9555.61,33.3,-99.7,0.98,763,123,3,45.55,775116.8,-79.24,41069.8,-66.18,False,False,False
5286,margin_3x; anchor=rolling_high; add at 5%/10%; sell=extra_profit 3%; max_extra_days=40,margin_3x,rolling_high,5.0,10.0,extra_profit,3.0,40,9473.35,33.22,-99.71,0.98,805,123,3,45.55,775116.8,-79.24,41069.8,-66.18,False,False,False
5287,margin_3x; anchor=rolling_high; add at 5%/10%; sell=extra_profit 10%; max_extra_days=10,margin_3x,rolling_high,5.0,10.0,extra_profit,10.0,10,8377.63,32.21,-99.71,0.99,772,123,3,55.23,775116.8,-79.24,41069.8,-66.18,False,False,False
5288,margin_3x; anchor=rolling_high; add at 5%/10%; sell=extra_profit 10%; max_extra_days=20,margin_3x,rolling_high,5.0,10.0,extra_profit,10.0,20,4661.88,27.5,-99.71,0.98,566,123,3,56.25,775116.8,-79.24,41069.8,-66.18,False,False,False
5289,margin_3x; anchor=rolling_high; add at 5%/10%; sell=extra_profit 10%; max_extra_days=none,margin_3x,rolling_high,5.0,10.0,extra_profit,10.0,none,4061.84,26.42,-99.71,0.98,410,123,3,56.15,775116.8,-79.24,41069.8,-66.18,False,False,False
5290,margin_3x; anchor=rolling_high; add at 5%/10%; sell=recover_to_anchor 3%; max_extra_days=20,margin_3x,rolling_high,5.0,10.0,recover_to_anchor,3.0,20,3926.42,26.16,-99.71,0.96,592,123,3,47.55,775116.8,-79.24,41069.8,-66.18,False,False,False
5291,margin_3x; anchor=rolling_high; add at 5%/15%; sell=rebound_from_low 30%; max_extra_days=10,margin_3x,rolling_high,5.0,15.0,rebound_from_low,30.0,10,25732.35,41.81,-99.72,1.01,647,123,3,62.92,775116.8,-79.24,41069.8,-66.18,False,False,False
5292,margin_3x; anchor=rolling_high; add at 5%/10%; sell=extra_profit 5%; max_extra_days=20,margin_3x,rolling_high,5.0,10.0,extra_profit,5.0,20,14152.09,36.6,-99.72,1.0,754,123,3,48.4,775116.8,-79.24,41069.8,-66.18,False,False,False
5293,margin_3x; anchor=rolling_high; add at 5%/10%; sell=extra_profit 15%; max_extra_days=63,margin_3x,rolling_high,5.0,10.0,extra_profit,15.0,63,13900.28,36.45,-99.72,1.05,356,123,3,64.45,775116.8,-79.24,41069.8,-66.18,False,False,False
5294,margin_3x; anchor=rolling_high; add at 5%/10%; sell=extra_profit 10%; max_extra_days=40,margin_3x,rolling_high,5.0,10.0,extra_profit,10.0,40,3337.26,24.91,-99.72,0.98,446,123,3,56.0,775116.8,-79.24,41069.8,-66.18,False,False,False
5295,margin_3x; anchor=rolling_high; add at 10%/20%; sell=rebound_from_low 30%; max_extra_days=40,margin_3x,rolling_high,10.0,20.0,rebound_from_low,30.0,40,25997.54,41.9,-99.73,0.98,216,123,3,51.78,775116.8,-79.24,41069.8,-66.18,False,False,False
5296,margin_3x; anchor=rolling_high; add at 10%/15%; sell=rebound_from_low 10%; max_extra_days=none,margin_3x,rolling_high,10.0,15.0,rebound_from_low,10.0,none,9981.19,33.66,-99.73,0.92,452,123,3,34.62,775116.8,-79.24,41069.8,-66.18,False,False,False
5297,margin_3x; anchor=rolling_high; add at 10%/15%; sell=rebound_from_low 10%; max_extra_days=40,margin_3x,rolling_high,10.0,15.0,rebound_from_low,10.0,40,9981.19,33.66,-99.73,0.92,452,123,3,34.62,775116.8,-79.24,41069.8,-66.18,False,False,False
5298,margin_3x; anchor=rolling_high; add at 10%/15%; sell=rebound_from_low 10%; max_extra_days=63,margin_3x,rolling_high,10.0,15.0,rebound_from_low,10.0,63,9981.19,33.66,-99.73,0.92,452,123,3,34.62,775116.8,-79.24,41069.8,-66.18,False,False,False
5299,margin_3x; anchor=rolling_high; add at 5%/10%; sell=rebound_from_low 10%; max_extra_days=20,margin_3x,rolling_high,5.0,10.0,rebound_from_low,10.0,20,8888.64,32.7,-99.73,0.99,704,123,3,54.87,775116.8,-79.24,41069.8,-66.18,False,False,False
5300,margin_3x; anchor=rolling_high; add at 5%/10%; sell=extra_profit 3%; max_extra_days=63,margin_3x,rolling_high,5.0,10.0,extra_profit,3.0,63,8305.65,32.14,-99.73,0.97,793,123,3,45.55,775116.8,-79.24,41069.8,-66.18,False,False,False
5301,margin_3x; anchor=rolling_high; add at 5%/10%; sell=extra_profit 5%; max_extra_days=none,margin_3x,rolling_high,5.0,10.0,extra_profit,5.0,none,15712.95,37.5,-99.74,1.01,620,123,3,48.12,775116.8,-79.24,41069.8,-66.18,False,False,False
5302,margin_3x; anchor=rolling_high; add at 5%/15%; sell=rebound_from_low 20%; max_extra_days=63,margin_3x,rolling_high,5.0,15.0,rebound_from_low,20.0,63,13946.09,36.48,-99.74,1.0,343,123,3,68.17,775116.8,-79.24,41069.8,-66.18,False,False,False
5303,margin_3x; anchor=rolling_high; add at 5%/10%; sell=extra_profit 3%; max_extra_days=20,margin_3x,rolling_high,5.0,10.0,extra_profit,3.0,20,7776.11,31.6,-99.74,0.97,897,123,3,45.55,775116.8,-79.24,41069.8,-66.18,False,False,False
5304,margin_3x; anchor=rolling_high; add at 10%/15%; sell=recover_to_anchor 0%; max_extra_days=10,margin_3x,rolling_high,10.0,15.0,recover_to_anchor,0.0,10,6283.47,29.87,-99.74,0.9,452,123,3,37.65,775116.8,-79.24,41069.8,-66.18,False,False,False
5305,margin_3x; anchor=rolling_high; add at 10%/15%; sell=extra_profit 10%; max_extra_days=10,margin_3x,rolling_high,10.0,15.0,extra_profit,10.0,10,2783.8,23.54,-99.74,0.86,495,123,3,34.42,775116.8,-79.24,41069.8,-66.18,False,False,False
5306,margin_3x; anchor=rolling_high; add at 10%/15%; sell=extra_profit 15%; max_extra_days=63,margin_3x,rolling_high,10.0,15.0,extra_profit,15.0,63,2547.23,22.88,-99.74,0.89,244,123,3,41.95,775116.8,-79.24,41069.8,-66.18,False,False,False
5307,margin_3x; anchor=rolling_high; add at 5%/10%; sell=extra_profit 5%; max_extra_days=40,margin_3x,rolling_high,5.0,10.0,extra_profit,5.0,40,13603.1,36.26,-99.75,1.01,664,123,3,48.38,775116.8,-79.24,41069.8,-66.18,False,False,False
5308,margin_3x; anchor=rolling_high; add at 5%/10%; sell=recover_to_anchor 5%; max_extra_days=5,margin_3x,rolling_high,5.0,10.0,recover_to_anchor,5.0,5,13471.46,36.18,-99.75,0.98,1236,123,3,43.28,775116.8,-79.24,41069.8,-66.18,False,False,False
5309,margin_3x; anchor=rolling_high; add at 5%/15%; sell=rebound_from_low 20%; max_extra_days=none,margin_3x,rolling_high,5.0,15.0,rebound_from_low,20.0,none,13068.13,35.92,-99.75,0.99,334,123,3,68.17,775116.8,-79.24,41069.8,-66.18,False,False,False
5310,margin_3x; anchor=rolling_high; add at 10%/15%; sell=rebound_from_low 10%; max_extra_days=20,margin_3x,rolling_high,10.0,15.0,rebound_from_low,10.0,20,9087.87,32.88,-99.75,0.91,466,123,3,34.62,775116.8,-79.24,41069.8,-66.18,False,False,False
5311,margin_3x; anchor=rolling_high; add at 5%/10%; sell=recover_to_anchor 3%; max_extra_days=none,margin_3x,rolling_high,5.0,10.0,recover_to_anchor,3.0,none,3064.24,24.26,-99.75,0.96,485,123,3,47.73,775116.8,-79.24,41069.8,-66.18,False,False,False
5312,margin_3x; anchor=rolling_high; add at 5%/10%; sell=recover_to_anchor 3%; max_extra_days=63,margin_3x,rolling_high,5.0,10.0,recover_to_anchor,3.0,63,3063.55,24.26,-99.75,0.96,494,123,3,47.73,775116.8,-79.24,41069.8,-66.18,False,False,False
5313,margin_3x; anchor=rolling_high; add at 5%/10%; sell=recover_to_anchor 3%; max_extra_days=40,margin_3x,rolling_high,5.0,10.0,recover_to_anchor,3.0,40,2905.36,23.86,-99.75,0.95,507,123,3,47.58,775116.8,-79.24,41069.8,-66.18,False,False,False
5314,margin_3x; anchor=rolling_high; add at 10%/20%; sell=rebound_from_low 30%; max_extra_days=63,margin_3x,rolling_high,10.0,20.0,rebound_from_low,30.0,63,23385.18,40.96,-99.76,0.98,199,123,3,50.18,775116.8,-79.24,41069.8,-66.18,False,False,False
5315,margin_3x; anchor=rolling_high; add at 10%/20%; sell=rebound_from_low 30%; max_extra_days=none,margin_3x,rolling_high,10.0,20.0,rebound_from_low,30.0,none,18951.43,39.12,-99.76,0.97,189,123,3,51.5,775116.8,-79.24,41069.8,-66.18,False,False,False
5316,margin_3x; anchor=rolling_high; add at 5%/10%; sell=recover_to_anchor 3%; max_extra_days=10,margin_3x,rolling_high,5.0,10.0,recover_to_anchor,3.0,10,5132.34,28.26,-99.76,0.96,778,123,3,47.35,775116.8,-79.24,41069.8,-66.18,False,False,False
5317,margin_3x; anchor=rolling_high; add at 10%/15%; sell=rebound_from_low 20%; max_extra_days=20,margin_3x,rolling_high,10.0,15.0,rebound_from_low,20.0,20,4708.52,27.58,-99.76,0.91,334,123,3,43.18,775116.8,-79.24,41069.8,-66.18,False,False,False
5318,margin_3x; anchor=rolling_high; add at 5%/10%; sell=extra_profit 20%; max_extra_days=10,margin_3x,rolling_high,5.0,10.0,extra_profit,20.0,10,40471.02,45.89,-99.77,1.07,721,123,3,61.92,775116.8,-79.24,41069.8,-66.18,False,False,False
5319,margin_3x; anchor=rolling_high; add at 15%/20%; sell=rebound_from_low 30%; max_extra_days=63,margin_3x,rolling_high,15.0,20.0,rebound_from_low,30.0,63,14518.61,36.82,-99.77,0.91,151,123,3,28.52,775116.8,-79.24,41069.8,-66.18,False,False,False
5320,margin_3x; anchor=rolling_high; add at 5%/15%; sell=recover_to_anchor 0%; max_extra_days=40,margin_3x,rolling_high,5.0,15.0,recover_to_anchor,0.0,40,9385.79,33.15,-99.77,0.97,388,123,3,54.73,775116.8,-79.24,41069.8,-66.18,False,False,False
5321,margin_3x; anchor=rolling_high; add at 5%/10%; sell=rebound_from_low 20%; max_extra_days=20,margin_3x,rolling_high,5.0,10.0,rebound_from_low,20.0,20,8956.0,32.76,-99.77,1.03,505,123,3,66.62,775116.8,-79.24,41069.8,-66.18,False,False,False
5322,margin_3x; anchor=rolling_high; add at 5%/15%; sell=extra_profit 20%; max_extra_days=40,margin_3x,rolling_high,5.0,15.0,extra_profit,20.0,40,43702.1,46.59,-99.78,1.05,310,123,3,69.25,775116.8,-79.24,41069.8,-66.18,False,False,False
5323,margin_3x; anchor=rolling_high; add at 5%/10%; sell=extra_profit 5%; max_extra_days=63,margin_3x,rolling_high,5.0,10.0,extra_profit,5.0,63,13178.2,35.99,-99.78,1.0,642,123,3,48.35,775116.8,-79.24,41069.8,-66.18,False,False,False
5324,margin_3x; anchor=rolling_high; add at 10%/15%; sell=rebound_from_low 20%; max_extra_days=40,margin_3x,rolling_high,10.0,15.0,rebound_from_low,20.0,40,2719.77,23.37,-99.78,0.89,274,123,3,44.32,775116.8,-79.24,41069.8,-66.18,False,False,False
5325,margin_3x; anchor=rolling_high; add at 5%/15%; sell=recover_to_anchor 0%; max_extra_days=20,margin_3x,rolling_high,5.0,15.0,recover_to_anchor,0.0,20,12449.91,35.51,-99.79,0.97,480,123,3,54.62,775116.8,-79.24,41069.8,-66.18,False,False,False
5326,margin_3x; anchor=rolling_high; add at 5%/10%; sell=recover_to_anchor 5%; max_extra_days=20,margin_3x,rolling_high,5.0,10.0,recover_to_anchor,5.0,20,7699.26,31.52,-99.79,0.98,688,123,3,43.28,775116.8,-79.24,41069.8,-66.18,False,False,False
5327,margin_3x; anchor=rolling_high; add at 5%/10%; sell=recover_to_anchor 0%; max_extra_days=10,margin_3x,rolling_high,5.0,10.0,recover_to_anchor,0.0,10,7367.94,31.16,-99.79,0.99,734,123,3,53.27,775116.8,-79.24,41069.8,-66.18,False,False,False
5328,margin_3x; anchor=rolling_high; add at 5%/15%; sell=extra_profit 20%; max_extra_days=20,margin_3x,rolling_high,5.0,15.0,extra_profit,20.0,20,20554.05,39.82,-99.8,1.01,431,123,3,67.97,775116.8,-79.24,41069.8,-66.18,False,False,False
5329,margin_3x; anchor=rolling_high; add at 15%/20%; sell=rebound_from_low 30%; max_extra_days=40,margin_3x,rolling_high,15.0,20.0,rebound_from_low,30.0,40,14148.73,36.6,-99.8,0.91,154,123,3,27.85,775116.8,-79.24,41069.8,-66.18,False,False,False
5330,margin_3x; anchor=rolling_high; add at 15%/20%; sell=rebound_from_low 30%; max_extra_days=none,margin_3x,rolling_high,15.0,20.0,rebound_from_low,30.0,none,10986.66,34.46,-99.8,0.9,142,123,3,27.68,775116.8,-79.24,41069.8,-66.18,False,False,False
5331,margin_3x; anchor=rolling_high; add at 5%/10%; sell=rebound_from_low 30%; max_extra_days=10,margin_3x,rolling_high,5.0,10.0,rebound_from_low,30.0,10,6704.39,30.39,-99.8,1.0,707,123,3,62.92,775116.8,-79.24,41069.8,-66.18,False,False,False
5332,margin_3x; anchor=rolling_high; add at 5%/15%; sell=extra_profit 20%; max_extra_days=63,margin_3x,rolling_high,5.0,15.0,extra_profit,20.0,63,41271.23,46.07,-99.81,1.05,277,123,3,69.55,775116.8,-79.24,41069.8,-66.18,False,False,False
5333,margin_3x; anchor=rolling_high; add at 5%/10%; sell=rebound_from_low 20%; max_extra_days=10,margin_3x,rolling_high,5.0,10.0,rebound_from_low,20.0,10,27232.23,42.31,-99.81,1.05,730,123,3,61.55,775116.8,-79.24,41069.8,-66.18,False,False,False
5334,margin_3x; anchor=rolling_high; add at 5%/10%; sell=recover_to_anchor 5%; max_extra_days=10,margin_3x,rolling_high,5.0,10.0,recover_to_anchor,5.0,10,11448.92,34.81,-99.81,0.99,845,123,3,43.28,775116.8,-79.24,41069.8,-66.18,False,False,False
5335,margin_3x; anchor=rolling_high; add at 5%/15%; sell=recover_to_anchor 0%; max_extra_days=63,margin_3x,rolling_high,5.0,15.0,recover_to_anchor,0.0,63,8508.23,32.34,-99.81,0.97,369,123,3,54.77,775116.8,-79.24,41069.8,-66.18,False,False,False
5336,margin_3x; anchor=rolling_high; add at 5%/10%; sell=recover_to_anchor 5%; max_extra_days=none,margin_3x,rolling_high,5.0,10.0,recover_to_anchor,5.0,none,8049.97,31.88,-99.81,0.98,611,123,3,43.28,775116.8,-79.24,41069.8,-66.18,False,False,False
5337,margin_3x; anchor=rolling_high; add at 5%/15%; sell=recover_to_anchor 0%; max_extra_days=none,margin_3x,rolling_high,5.0,15.0,recover_to_anchor,0.0,none,8031.21,31.86,-99.81,0.96,357,123,3,54.77,775116.8,-79.24,41069.8,-66.18,False,False,False
5338,margin_3x; anchor=rolling_high; add at 5%/10%; sell=recover_to_anchor 5%; max_extra_days=63,margin_3x,rolling_high,5.0,10.0,recover_to_anchor,5.0,63,7614.29,31.43,-99.81,0.98,620,123,3,43.28,775116.8,-79.24,41069.8,-66.18,False,False,False
5339,margin_3x; anchor=rolling_high; add at 5%/10%; sell=recover_to_anchor 5%; max_extra_days=40,margin_3x,rolling_high,5.0,10.0,recover_to_anchor,5.0,40,7464.68,31.27,-99.81,0.98,628,123,3,43.28,775116.8,-79.24,41069.8,-66.18,False,False,False
5340,margin_3x; anchor=rolling_high; add at 10%/15%; sell=recover_to_anchor 0%; max_extra_days=20,margin_3x,rolling_high,10.0,15.0,recover_to_anchor,0.0,20,7030.56,30.78,-99.81,0.93,318,123,3,40.95,775116.8,-79.24,41069.8,-66.18,False,False,False
5341,margin_3x; anchor=rolling_high; add at 10%/15%; sell=rebound_from_low 20%; max_extra_days=10,margin_3x,rolling_high,10.0,15.0,rebound_from_low,20.0,10,5552.72,28.88,-99.81,0.9,464,123,3,38.7,775116.8,-79.24,41069.8,-66.18,False,False,False
5342,margin_3x; anchor=rolling_high; add at 5%/15%; sell=extra_profit 20%; max_extra_days=none,margin_3x,rolling_high,5.0,15.0,extra_profit,20.0,none,43624.61,46.58,-99.82,1.05,260,123,3,69.83,775116.8,-79.24,41069.8,-66.18,False,False,False
5343,margin_3x; anchor=rolling_high; add at 10%/15%; sell=extra_profit 20%; max_extra_days=40,margin_3x,rolling_high,10.0,15.0,extra_profit,20.0,40,14287.56,36.68,-99.82,0.97,243,123,3,46.38,775116.8,-79.24,41069.8,-66.18,False,False,False
5344,margin_3x; anchor=rolling_high; add at 10%/15%; sell=recover_to_anchor 0%; max_extra_days=40,margin_3x,rolling_high,10.0,15.0,recover_to_anchor,0.0,40,8142.35,31.98,-99.82,0.94,252,123,3,41.42,775116.8,-79.24,41069.8,-66.18,False,False,False
5345,margin_3x; anchor=rolling_high; add at 10%/15%; sell=extra_profit 20%; max_extra_days=20,margin_3x,rolling_high,10.0,15.0,extra_profit,20.0,20,7621.61,31.44,-99.82,0.94,318,123,3,44.4,775116.8,-79.24,41069.8,-66.18,False,False,False
5346,margin_3x; anchor=rolling_high; add at 5%/15%; sell=rebound_from_low 30%; max_extra_days=40,margin_3x,rolling_high,5.0,15.0,rebound_from_low,30.0,40,6184.67,29.74,-99.82,0.97,282,123,3,72.28,775116.8,-79.24,41069.8,-66.18,False,False,False
5347,margin_3x; anchor=rolling_high; add at 10%/15%; sell=extra_profit 20%; max_extra_days=10,margin_3x,rolling_high,10.0,15.0,extra_profit,20.0,10,4659.49,27.5,-99.82,0.9,457,123,3,38.85,775116.8,-79.24,41069.8,-66.18,False,False,False
5348,margin_3x; anchor=rolling_high; add at 5%/10%; sell=recover_to_anchor 0%; max_extra_days=20,margin_3x,rolling_high,5.0,10.0,recover_to_anchor,0.0,20,4206.84,26.7,-99.82,0.98,519,123,3,54.62,775116.8,-79.24,41069.8,-66.18,False,False,False
5349,margin_3x; anchor=rolling_high; add at 5%/15%; sell=rebound_from_low 30%; max_extra_days=20,margin_3x,rolling_high,5.0,15.0,rebound_from_low,30.0,20,4203.77,26.69,-99.82,0.95,406,123,3,70.12,775116.8,-79.24,41069.8,-66.18,False,False,False
5350,margin_3x; anchor=rolling_high; add at 5%/10%; sell=recover_to_anchor 0%; max_extra_days=40,margin_3x,rolling_high,5.0,10.0,recover_to_anchor,0.0,40,2630.14,23.12,-99.82,0.97,421,123,3,54.73,775116.8,-79.24,41069.8,-66.18,False,False,False
5351,margin_3x; anchor=rolling_high; add at 10%/15%; sell=rebound_from_low 30%; max_extra_days=10,margin_3x,rolling_high,10.0,15.0,rebound_from_low,30.0,10,2333.43,22.23,-99.82,0.87,453,123,3,40.55,775116.8,-79.24,41069.8,-66.18,False,False,False
5352,margin_3x; anchor=rolling_high; add at 10%/15%; sell=rebound_from_low 20%; max_extra_days=none,margin_3x,rolling_high,10.0,15.0,rebound_from_low,20.0,none,1917.35,20.8,-99.84,0.88,259,123,3,44.52,775116.8,-79.24,41069.8,-66.18,False,False,False
5353,margin_3x; anchor=rolling_high; add at 10%/15%; sell=extra_profit 20%; max_extra_days=none,margin_3x,rolling_high,10.0,15.0,extra_profit,20.0,none,17391.91,38.37,-99.85,0.98,214,123,3,46.83,775116.8,-79.24,41069.8,-66.18,False,False,False
5354,margin_3x; anchor=rolling_high; add at 5%/10%; sell=extra_profit 20%; max_extra_days=20,margin_3x,rolling_high,5.0,10.0,extra_profit,20.0,20,10516.51,34.09,-99.85,1.04,475,123,3,67.97,775116.8,-79.24,41069.8,-66.18,False,False,False
5355,margin_3x; anchor=rolling_high; add at 5%/15%; sell=rebound_from_low 30%; max_extra_days=63,margin_3x,rolling_high,5.0,15.0,rebound_from_low,30.0,63,6087.94,29.62,-99.85,0.98,254,123,3,73.9,775116.8,-79.24,41069.8,-66.18,False,False,False
5356,margin_3x; anchor=rolling_high; add at 5%/15%; sell=rebound_from_low 30%; max_extra_days=none,margin_3x,rolling_high,5.0,15.0,rebound_from_low,30.0,none,5816.59,29.25,-99.85,0.97,238,123,3,73.92,775116.8,-79.24,41069.8,-66.18,False,False,False
5357,margin_3x; anchor=rolling_high; add at 5%/10%; sell=rebound_from_low 20%; max_extra_days=63,margin_3x,rolling_high,5.0,10.0,rebound_from_low,20.0,63,2526.49,22.82,-99.85,0.99,372,123,3,68.17,775116.8,-79.24,41069.8,-66.18,False,False,False
5358,margin_3x; anchor=rolling_high; add at 5%/10%; sell=rebound_from_low 20%; max_extra_days=none,margin_3x,rolling_high,5.0,10.0,rebound_from_low,20.0,none,2362.32,22.32,-99.85,0.99,363,123,3,68.17,775116.8,-79.24,41069.8,-66.18,False,False,False
5359,margin_3x; anchor=rolling_high; add at 10%/15%; sell=rebound_from_low 20%; max_extra_days=63,margin_3x,rolling_high,10.0,15.0,rebound_from_low,20.0,63,1739.89,20.1,-99.85,0.87,265,123,3,44.17,775116.8,-79.24,41069.8,-66.18,False,False,False
5360,margin_3x; anchor=rolling_high; add at 5%/10%; sell=extra_profit 20%; max_extra_days=40,margin_3x,rolling_high,5.0,10.0,extra_profit,20.0,40,7371.42,31.16,-99.86,1.04,343,123,3,69.2,775116.8,-79.24,41069.8,-66.18,False,False,False
5361,margin_3x; anchor=rolling_high; add at 10%/15%; sell=recover_to_anchor 0%; max_extra_days=none,margin_3x,rolling_high,10.0,15.0,recover_to_anchor,0.0,none,7177.89,30.95,-99.86,0.94,229,123,3,41.75,775116.8,-79.24,41069.8,-66.18,False,False,False
5362,margin_3x; anchor=rolling_high; add at 5%/10%; sell=rebound_from_low 20%; max_extra_days=40,margin_3x,rolling_high,5.0,10.0,rebound_from_low,20.0,40,3170.7,24.52,-99.86,1.0,394,123,3,67.88,775116.8,-79.24,41069.8,-66.18,False,False,False
5363,margin_3x; anchor=rolling_high; add at 5%/10%; sell=recover_to_anchor 0%; max_extra_days=63,margin_3x,rolling_high,5.0,10.0,recover_to_anchor,0.0,63,1950.24,20.92,-99.86,0.96,400,123,3,54.77,775116.8,-79.24,41069.8,-66.18,False,False,False
