rank_balanced,variant,unit_exposure,max_exposure,anchor_mode,add1_drop_pct,add2_drop_pct,sell_mode,sell_param_pct,max_extra_days,trend_guard_sma,trend_guard_exposure,equity_dd_guard_pct,equity_dd_guard_exposure,net_return_pct,cagr_pct,max_drawdown_pct,calmar,sharpe,dca_trade_events,rotation_resets,max_exposure_used,avg_exposure,days_above_1x_pct,base_rotation_return_pct,base_rotation_max_drawdown_pct,soxl_only_return_pct,soxl_only_max_drawdown_pct,beats_base_return,reduces_base_drawdown,beats_soxl_only_return,reduces_soxl_only_drawdown
2623,"unit=1.00, cap=2.00, anchor=rolling_high, add=10%/30%, sell=extra_profit 20%, max_days=20, trend_sma=none, dd_guard=45.0",1.0,2.0,rolling_high,10.0,30.0,extra_profit,20.0,20,none,none,45.0,0.75,305779.23,65.65,-77.64,0.846,1.04,257,123,2.0,1.075,19.07,775116.8,-79.24,41069.8,-66.18,False,True,True,False
2624,"unit=0.67, cap=1.50, anchor=entry, add=5%/20%, sell=extra_profit 20%, max_days=20, trend_sma=200, dd_guard=none",0.67,1.5,entry,5.0,20.0,extra_profit,20.0,20,200,1.0,none,none,304960.26,65.62,-67.37,0.974,1.23,78,123,1.34,0.712,4.4,775116.8,-79.24,41069.8,-66.18,False,True,True,False
2625,"unit=0.67, cap=1.50, anchor=entry, add=5%/40%, sell=extra_profit 20%, max_days=20, trend_sma=200, dd_guard=none",0.67,1.5,entry,5.0,40.0,extra_profit,20.0,20,200,1.0,none,none,304960.26,65.62,-67.37,0.974,1.23,73,123,1.34,0.712,4.4,775116.8,-79.24,41069.8,-66.18,False,True,True,False
2626,"unit=0.67, cap=2.00, anchor=entry, add=5%/20%, sell=extra_profit 20%, max_days=20, trend_sma=200, dd_guard=none",0.67,2.0,entry,5.0,20.0,extra_profit,20.0,20,200,1.0,none,none,304960.26,65.62,-67.37,0.974,1.23,78,123,1.34,0.712,4.4,775116.8,-79.24,41069.8,-66.18,False,True,True,False
2627,"unit=0.67, cap=2.00, anchor=entry, add=5%/40%, sell=extra_profit 20%, max_days=20, trend_sma=200, dd_guard=none",0.67,2.0,entry,5.0,40.0,extra_profit,20.0,20,200,1.0,none,none,304960.26,65.62,-67.37,0.974,1.23,73,123,1.34,0.712,4.4,775116.8,-79.24,41069.8,-66.18,False,True,True,False
2628,"unit=0.75, cap=1.00, anchor=rolling_high, add=10%/20%, sell=extra_profit 20%, max_days=20, trend_sma=none, dd_guard=45.0",0.75,1.0,rolling_high,10.0,20.0,extra_profit,20.0,20,none,none,45.0,0.75,304809.81,65.62,-70.48,0.931,1.13,304,123,1.0,0.848,0.0,775116.8,-79.24,41069.8,-66.18,False,True,True,False
2629,"unit=0.50, cap=1.00, anchor=rolling_high, add=5%/40%, sell=extra_profit 15%, max_days=10, trend_sma=none, dd_guard=45.0",0.5,1.0,rolling_high,5.0,40.0,extra_profit,15.0,10,none,none,45.0,0.75,304760.24,65.62,-67.13,0.977,1.16,556,123,1.0,0.781,0.0,775116.8,-79.24,41069.8,-66.18,False,True,True,False
2630,"unit=0.50, cap=1.00, anchor=rolling_high, add=5%/20%, sell=extra_profit 15%, max_days=10, trend_sma=none, dd_guard=45.0",0.5,1.0,rolling_high,5.0,20.0,extra_profit,15.0,10,none,none,45.0,0.75,303771.25,65.58,-67.13,0.977,1.16,638,123,1.0,0.781,0.0,775116.8,-79.24,41069.8,-66.18,False,True,True,False
2631,"unit=0.75, cap=1.50, anchor=rolling_high, add=10%/20%, sell=extra_profit 20%, max_days=10, trend_sma=none, dd_guard=none",0.75,1.5,rolling_high,10.0,20.0,extra_profit,20.0,10,none,none,none,none,303708.91,65.58,-89.44,0.733,1.03,427,123,1.5,1.032,37.57,775116.8,-79.24,41069.8,-66.18,False,False,True,False
2632,"unit=0.50, cap=1.50, anchor=rolling_high, add=5%/40%, sell=extra_profit 15%, max_days=10, trend_sma=none, dd_guard=45.0",0.5,1.5,rolling_high,5.0,40.0,extra_profit,15.0,10,none,none,45.0,0.75,302292.55,65.53,-67.13,0.976,1.15,556,123,1.5,0.782,0.3,775116.8,-79.24,41069.8,-66.18,False,True,True,False
2633,"unit=0.75, cap=1.00, anchor=rolling_high, add=10%/30%, sell=extra_profit 20%, max_days=20, trend_sma=none, dd_guard=45.0",0.75,1.0,rolling_high,10.0,30.0,extra_profit,20.0,20,none,none,45.0,0.75,302145.87,65.53,-72.19,0.908,1.13,257,123,1.0,0.848,0.0,775116.8,-79.24,41069.8,-66.18,False,True,True,False
2634,"unit=0.75, cap=1.00, anchor=rolling_high, add=10%/30%, sell=extra_profit 20%, max_days=20, trend_sma=none, dd_guard=none",0.75,1.0,rolling_high,10.0,30.0,extra_profit,20.0,20,none,none,none,none,297302.2,65.36,-75.77,0.863,1.12,257,123,1.0,0.859,0.0,775116.8,-79.24,41069.8,-66.18,False,True,True,False
2635,"unit=0.75, cap=1.00, anchor=rolling_high, add=10%/30%, sell=extra_profit 20%, max_days=20, trend_sma=100, dd_guard=none",0.75,1.0,rolling_high,10.0,30.0,extra_profit,20.0,20,100,1.0,none,none,297302.2,65.36,-75.77,0.863,1.12,257,123,1.0,0.859,0.0,775116.8,-79.24,41069.8,-66.18,False,True,True,False
2636,"unit=0.75, cap=1.00, anchor=rolling_high, add=10%/30%, sell=extra_profit 20%, max_days=20, trend_sma=200, dd_guard=none",0.75,1.0,rolling_high,10.0,30.0,extra_profit,20.0,20,200,1.0,none,none,297302.2,65.36,-75.77,0.863,1.12,257,123,1.0,0.859,0.0,775116.8,-79.24,41069.8,-66.18,False,True,True,False
2637,"unit=0.67, cap=1.50, anchor=entry, add=5%/20%, sell=extra_profit 15%, max_days=20, trend_sma=100, dd_guard=none",0.67,1.5,entry,5.0,20.0,extra_profit,15.0,20,100,1.0,none,none,296465.5,65.33,-66.92,0.976,1.24,85,123,1.34,0.7,2.65,775116.8,-79.24,41069.8,-66.18,False,True,True,False
2638,"unit=0.67, cap=1.50, anchor=entry, add=5%/40%, sell=extra_profit 15%, max_days=20, trend_sma=100, dd_guard=none",0.67,1.5,entry,5.0,40.0,extra_profit,15.0,20,100,1.0,none,none,296465.5,65.33,-66.92,0.976,1.24,80,123,1.34,0.7,2.65,775116.8,-79.24,41069.8,-66.18,False,True,True,False
2639,"unit=0.67, cap=2.00, anchor=entry, add=5%/20%, sell=extra_profit 15%, max_days=20, trend_sma=100, dd_guard=none",0.67,2.0,entry,5.0,20.0,extra_profit,15.0,20,100,1.0,none,none,296465.5,65.33,-66.92,0.976,1.24,85,123,1.34,0.7,2.65,775116.8,-79.24,41069.8,-66.18,False,True,True,False
2640,"unit=0.67, cap=2.00, anchor=entry, add=5%/40%, sell=extra_profit 15%, max_days=20, trend_sma=100, dd_guard=none",0.67,2.0,entry,5.0,40.0,extra_profit,15.0,20,100,1.0,none,none,296465.5,65.33,-66.92,0.976,1.24,80,123,1.34,0.7,2.65,775116.8,-79.24,41069.8,-66.18,False,True,True,False
2641,"unit=0.75, cap=1.50, anchor=rolling_high, add=10%/20%, sell=rebound_from_low 20%, max_days=10, trend_sma=none, dd_guard=none",0.75,1.5,rolling_high,10.0,20.0,rebound_from_low,20.0,10,none,none,none,none,296368.62,65.33,-89.44,0.73,1.03,432,123,1.5,1.032,37.6,775116.8,-79.24,41069.8,-66.18,False,False,True,False
2642,"unit=0.75, cap=1.50, anchor=rolling_high, add=10%/30%, sell=rebound_from_low 20%, max_days=10, trend_sma=none, dd_guard=none",0.75,1.5,rolling_high,10.0,30.0,rebound_from_low,20.0,10,none,none,none,none,296368.62,65.33,-89.44,0.73,1.03,373,123,1.5,1.032,37.6,775116.8,-79.24,41069.8,-66.18,False,False,True,False
2643,"unit=0.75, cap=1.00, anchor=rolling_high, add=10%/20%, sell=rebound_from_low 20%, max_days=20, trend_sma=none, dd_guard=45.0",0.75,1.0,rolling_high,10.0,20.0,rebound_from_low,20.0,20,none,none,45.0,0.75,295906.47,65.31,-70.48,0.927,1.13,314,123,1.0,0.845,0.0,775116.8,-79.24,41069.8,-66.18,False,True,True,False
