rank_drawdown,variant,mode,sma_window,exit_buffer_pct,reentry_buffer_pct,unit_exposure,max_exposure,dca,add1_drop,add2_drop,sell_profit,max_extra_days,net_return_pct,cagr_pct,max_drawdown_pct,calmar,sharpe,return_2022_pct,drawdown_2022_pct,cash_days_pct,avg_exposure,days_above_1x_pct,trade_events,dca_events,base_rotation_return_pct,base_rotation_max_drawdown_pct,soxl_only_return_pct,soxl_only_max_drawdown_pct
5331,selected_and_qqq_cash; SMA300; exit below SMA-3%; reenter above SMA+1%; unit=0.67; cap=2.00; dca=True,selected_and_qqq_cash,300,3.0,1.0,0.67,2.0,True,0.1,0.2,0.2,20,98349.12,54.25,-84.27,0.644,0.96,-52.17,-52.17,18.5,0.833,33.07,343,225,775116.8,-79.24,41069.8,-66.18
5332,selected_sma_cash; SMA300; exit below SMA-3%; reenter above SMA+1%; unit=0.67; cap=2.00; dca=True,selected_sma_cash,300,3.0,1.0,0.67,2.0,True,0.1,0.2,0.2,20,92964.83,53.71,-84.27,0.637,0.96,-52.17,-52.17,18.45,0.833,33.07,345,225,775116.8,-79.24,41069.8,-66.18
5333,selected_and_qqq_cash; SMA150; exit below SMA-2%; reenter above SMA+7%; unit=0.67; cap=2.00; dca=True,selected_and_qqq_cash,150,2.0,7.0,0.67,2.0,True,0.1,0.2,0.2,20,14635.58,36.89,-84.31,0.438,0.82,-23.52,-23.52,33.17,0.664,25.45,255,166,775116.8,-79.24,41069.8,-66.18
5334,selected_and_qqq_cash; SMA300; exit below SMA-2%; reenter above SMA+0%; unit=0.67; cap=2.00; dca=True,selected_and_qqq_cash,300,2.0,0.0,0.67,2.0,True,0.1,0.2,0.2,20,113773.84,55.67,-84.34,0.66,0.98,-53.96,-53.96,18.43,0.829,32.45,362,226,775116.8,-79.24,41069.8,-66.18
5335,selected_and_qqq_cash; SMA300; exit below SMA-3%; reenter above SMA+3%; unit=0.67; cap=2.00; dca=True,selected_and_qqq_cash,300,3.0,3.0,0.67,2.0,True,0.1,0.2,0.2,20,102056.9,54.61,-84.34,0.648,0.97,-42.33,-42.33,19.4,0.827,33.05,330,224,775116.8,-79.24,41069.8,-66.18
5336,selected_sma_cash; SMA300; exit below SMA-2%; reenter above SMA+0%; unit=0.67; cap=2.00; dca=True,selected_sma_cash,300,2.0,0.0,0.67,2.0,True,0.1,0.2,0.2,20,95602.71,53.98,-84.34,0.64,0.96,-53.96,-53.96,18.4,0.829,32.48,363,227,775116.8,-79.24,41069.8,-66.18
5337,selected_sma_cash; SMA300; exit below SMA-3%; reenter above SMA+3%; unit=0.67; cap=2.00; dca=True,selected_sma_cash,300,3.0,3.0,0.67,2.0,True,0.1,0.2,0.2,20,87635.06,53.14,-84.34,0.63,0.96,-50.78,-50.78,19.12,0.829,33.07,337,225,775116.8,-79.24,41069.8,-66.18
5338,selected_sma_cash; SMA300; exit below SMA-2%; reenter above SMA+7%; unit=0.67; cap=2.00; dca=True,selected_sma_cash,300,2.0,7.0,0.67,2.0,True,0.1,0.2,0.2,20,100329.1,54.45,-84.4,0.645,0.97,-47.99,-47.99,20.88,0.812,32.32,324,221,775116.8,-79.24,41069.8,-66.18
5339,qqq_sma_cash; SMA180; exit below SMA-5%; reenter above SMA+7%; unit=0.67; cap=2.00; dca=True,qqq_sma_cash,180,5.0,7.0,0.67,2.0,True,0.1,0.2,0.2,20,22414.14,40.59,-84.48,0.48,0.84,-37.02,-37.02,23.45,0.795,31.62,297,206,775116.8,-79.24,41069.8,-66.18
5340,selected_or_qqq_cash; SMA120; exit below SMA-0%; reenter above SMA+2%; unit=0.67; cap=2.00; dca=True,selected_or_qqq_cash,120,0.0,2.0,0.67,2.0,True,0.1,0.2,0.2,20,12389.47,35.47,-84.52,0.42,0.8,-28.5,-28.5,19.9,0.753,26.95,319,181,775116.8,-79.24,41069.8,-66.18
5341,selected_or_qqq_cash; SMA220; exit below SMA-7%; reenter above SMA+7%; unit=0.67; cap=2.00; dca=True,selected_or_qqq_cash,220,7.0,7.0,0.67,2.0,True,0.1,0.2,0.2,20,97714.58,54.19,-84.56,0.641,0.95,-46.29,-46.29,14.9,0.908,37.2,339,243,775116.8,-79.24,41069.8,-66.18
5342,selected_or_qqq_cash; SMA250; exit below SMA-5%; reenter above SMA+7%; unit=0.67; cap=2.00; dca=True,selected_or_qqq_cash,250,5.0,7.0,0.67,2.0,True,0.1,0.2,0.2,20,71975.19,51.26,-84.56,0.606,0.93,-46.29,-46.29,16.28,0.884,35.93,328,233,775116.8,-79.24,41069.8,-66.18
5343,selected_or_qqq_cash; SMA300; exit below SMA-3%; reenter above SMA+2%; unit=0.67; cap=2.00; dca=True,selected_or_qqq_cash,300,3.0,2.0,0.67,2.0,True,0.1,0.2,0.2,20,79927.36,52.26,-84.62,0.618,0.93,-56.66,-56.66,10.57,0.941,38.2,360,251,775116.8,-79.24,41069.8,-66.18
5344,qqq_sma_cash; SMA300; exit below SMA-3%; reenter above SMA+2%; unit=0.67; cap=2.00; dca=True,qqq_sma_cash,300,3.0,2.0,0.67,2.0,True,0.1,0.2,0.2,20,77905.54,52.01,-84.62,0.615,0.93,-56.66,-56.66,10.7,0.94,38.2,360,251,775116.8,-79.24,41069.8,-66.18
5345,qqq_sma_cash; SMA120; exit below SMA-3%; reenter above SMA+3%; unit=0.67; cap=2.00; dca=True,qqq_sma_cash,120,3.0,3.0,0.67,2.0,True,0.1,0.2,0.2,20,45785.83,47.02,-84.65,0.555,0.91,-42.94,-42.94,19.93,0.806,31.37,309,210,775116.8,-79.24,41069.8,-66.18
5346,selected_or_qqq_cash; SMA180; exit below SMA-7%; reenter above SMA+7%; unit=0.67; cap=2.00; dca=True,selected_or_qqq_cash,180,7.0,7.0,0.67,2.0,True,0.1,0.2,0.2,20,127013.76,56.75,-84.67,0.67,0.97,-42.87,-42.87,15.12,0.904,37.03,334,241,775116.8,-79.24,41069.8,-66.18
5347,qqq_sma_cash; SMA150; exit below SMA-7%; reenter above SMA+7%; unit=0.67; cap=2.00; dca=True,qqq_sma_cash,150,7.0,7.0,0.67,2.0,True,0.1,0.2,0.2,20,23189.21,40.88,-84.67,0.483,0.84,-37.02,-37.02,19.93,0.85,34.7,312,221,775116.8,-79.24,41069.8,-66.18
5348,qqq_sma_cash; SMA120; exit below SMA-1%; reenter above SMA+3%; unit=0.67; cap=2.00; dca=True,qqq_sma_cash,120,1.0,3.0,0.67,2.0,True,0.1,0.2,0.2,20,12728.34,35.7,-84.75,0.421,0.8,-37.75,-37.75,24.45,0.73,27.02,298,188,775116.8,-79.24,41069.8,-66.18
5349,selected_and_qqq_cash; SMA300; exit below SMA-2%; reenter above SMA+1%; unit=0.67; cap=2.00; dca=True,selected_and_qqq_cash,300,2.0,1.0,0.67,2.0,True,0.1,0.2,0.2,20,116758.1,55.93,-84.77,0.66,0.98,-51.83,-51.83,18.82,0.826,32.45,352,226,775116.8,-79.24,41069.8,-66.18
5350,selected_sma_cash; SMA300; exit below SMA-2%; reenter above SMA+1%; unit=0.67; cap=2.00; dca=True,selected_sma_cash,300,2.0,1.0,0.67,2.0,True,0.1,0.2,0.2,20,92739.51,53.69,-84.77,0.633,0.96,-51.83,-51.83,18.75,0.827,32.48,355,227,775116.8,-79.24,41069.8,-66.18
5351,selected_and_qqq_cash; SMA300; exit below SMA-3%; reenter above SMA+2%; unit=0.67; cap=2.00; dca=True,selected_and_qqq_cash,300,3.0,2.0,0.67,2.0,True,0.1,0.2,0.2,20,104415.02,54.83,-84.84,0.646,0.97,-41.18,-41.18,18.95,0.83,33.05,334,224,775116.8,-79.24,41069.8,-66.18
5352,selected_sma_cash; SMA300; exit below SMA-3%; reenter above SMA+2%; unit=0.67; cap=2.00; dca=True,selected_sma_cash,300,3.0,2.0,0.67,2.0,True,0.1,0.2,0.2,20,84782.69,52.82,-84.84,0.623,0.95,-49.8,-49.8,18.8,0.831,33.07,341,225,775116.8,-79.24,41069.8,-66.18
5353,selected_or_qqq_cash; SMA250; exit below SMA-7%; reenter above SMA+7%; unit=0.67; cap=2.00; dca=True,selected_or_qqq_cash,250,7.0,7.0,0.67,2.0,True,0.1,0.2,0.2,20,42367.8,46.31,-84.91,0.545,0.89,-53.81,-53.81,14.1,0.911,37.33,347,244,775116.8,-79.24,41069.8,-66.18
5354,selected_or_qqq_cash; SMA120; exit below SMA-0%; reenter above SMA+3%; unit=0.67; cap=2.00; dca=True,selected_or_qqq_cash,120,0.0,3.0,0.67,2.0,True,0.1,0.2,0.2,20,9614.87,33.35,-84.96,0.392,0.78,-30.91,-30.91,21.22,0.744,26.92,309,180,775116.8,-79.24,41069.8,-66.18
5355,selected_or_qqq_cash; SMA200; exit below SMA-7%; reenter above SMA+7%; unit=0.67; cap=2.00; dca=True,selected_or_qqq_cash,200,7.0,7.0,0.67,2.0,True,0.1,0.2,0.2,20,108520.52,55.21,-85.01,0.649,0.96,-46.29,-46.29,14.8,0.91,37.35,338,243,775116.8,-79.24,41069.8,-66.18
5356,selected_or_qqq_cash; SMA300; exit below SMA-3%; reenter above SMA+3%; unit=0.67; cap=2.00; dca=True,selected_or_qqq_cash,300,3.0,3.0,0.67,2.0,True,0.1,0.2,0.2,20,60848.59,49.67,-85.01,0.584,0.91,-56.66,-56.66,11.75,0.93,37.77,360,251,775116.8,-79.24,41069.8,-66.18
5357,qqq_sma_cash; SMA300; exit below SMA-3%; reenter above SMA+3%; unit=0.67; cap=2.00; dca=True,qqq_sma_cash,300,3.0,3.0,0.67,2.0,True,0.1,0.2,0.2,20,58028.54,49.23,-85.01,0.579,0.91,-56.66,-56.66,11.9,0.929,37.77,360,251,775116.8,-79.24,41069.8,-66.18
5358,qqq_sma_cash; SMA120; exit below SMA-0%; reenter above SMA+0%; unit=0.67; cap=2.00; dca=True,qqq_sma_cash,120,0.0,0.0,0.67,2.0,True,0.1,0.2,0.2,20,7510.76,31.32,-85.01,0.368,0.76,-36.81,-36.81,18.93,0.737,24.35,372,169,775116.8,-79.24,41069.8,-66.18
5359,selected_or_qqq_cash; SMA300; exit below SMA-1%; reenter above SMA+3%; unit=0.67; cap=2.00; dca=True,selected_or_qqq_cash,300,1.0,3.0,0.67,2.0,True,0.1,0.2,0.2,20,92152.41,53.62,-85.05,0.63,0.95,-54.85,-54.85,13.18,0.906,36.45,362,247,775116.8,-79.24,41069.8,-66.18
5360,qqq_sma_cash; SMA300; exit below SMA-1%; reenter above SMA+3%; unit=0.67; cap=2.00; dca=True,qqq_sma_cash,300,1.0,3.0,0.67,2.0,True,0.1,0.2,0.2,20,91202.01,53.52,-85.05,0.629,0.95,-51.2,-51.2,13.5,0.904,36.43,359,246,775116.8,-79.24,41069.8,-66.18
5361,selected_and_qqq_cash; SMA300; exit below SMA-2%; reenter above SMA+5%; unit=0.67; cap=2.00; dca=True,selected_and_qqq_cash,300,2.0,5.0,0.67,2.0,True,0.1,0.2,0.2,20,115516.38,55.82,-85.26,0.655,0.98,-38.55,-38.55,21.25,0.809,32.3,324,220,775116.8,-79.24,41069.8,-66.18
5362,selected_sma_cash; SMA300; exit below SMA-2%; reenter above SMA+5%; unit=0.67; cap=2.00; dca=True,selected_sma_cash,300,2.0,5.0,0.67,2.0,True,0.1,0.2,0.2,20,93813.66,53.8,-85.26,0.631,0.96,-46.42,-46.42,20.25,0.816,32.4,334,224,775116.8,-79.24,41069.8,-66.18
5363,qqq_sma_cash; SMA300; exit below SMA-2%; reenter above SMA+7%; unit=0.67; cap=2.00; dca=True,qqq_sma_cash,300,2.0,7.0,0.67,2.0,True,0.1,0.2,0.2,20,62571.86,49.93,-85.36,0.585,0.92,-42.87,-42.87,16.88,0.879,36.0,330,237,775116.8,-79.24,41069.8,-66.18
5364,selected_or_qqq_cash; SMA300; exit below SMA-2%; reenter above SMA+7%; unit=0.67; cap=2.00; dca=True,selected_or_qqq_cash,300,2.0,7.0,0.67,2.0,True,0.1,0.2,0.2,20,53618.28,48.49,-85.36,0.568,0.9,-51.99,-51.99,15.68,0.89,36.2,338,241,775116.8,-79.24,41069.8,-66.18
5365,qqq_sma_cash; SMA220; exit below SMA-5%; reenter above SMA+5%; unit=0.67; cap=2.00; dca=True,qqq_sma_cash,220,5.0,5.0,0.67,2.0,True,0.1,0.2,0.2,20,39204.49,45.6,-85.36,0.534,0.88,-42.87,-42.87,16.3,0.886,36.2,329,234,775116.8,-79.24,41069.8,-66.18
5366,qqq_sma_cash; SMA200; exit below SMA-5%; reenter above SMA+5%; unit=0.67; cap=2.00; dca=True,qqq_sma_cash,200,5.0,5.0,0.67,2.0,True,0.1,0.2,0.2,20,25368.04,41.68,-85.36,0.488,0.85,-37.02,-37.02,17.12,0.876,35.77,320,227,775116.8,-79.24,41069.8,-66.18
5367,qqq_sma_cash; SMA220; exit below SMA-2%; reenter above SMA+7%; unit=0.67; cap=2.00; dca=True,qqq_sma_cash,220,2.0,7.0,0.67,2.0,True,0.1,0.2,0.2,20,39437.89,45.65,-85.41,0.535,0.89,-32.38,-32.38,23.28,0.792,31.47,294,203,775116.8,-79.24,41069.8,-66.18
5368,selected_and_qqq_cash; SMA300; exit below SMA-2%; reenter above SMA+3%; unit=0.67; cap=2.00; dca=True,selected_and_qqq_cash,300,2.0,3.0,0.67,2.0,True,0.1,0.2,0.2,20,108446.66,55.2,-85.43,0.646,0.98,-45.39,-45.39,19.85,0.819,32.4,338,224,775116.8,-79.24,41069.8,-66.18
5369,selected_sma_cash; SMA300; exit below SMA-2%; reenter above SMA+3%; unit=0.67; cap=2.00; dca=True,selected_sma_cash,300,2.0,3.0,0.67,2.0,True,0.1,0.2,0.2,20,83225.86,52.64,-85.43,0.616,0.95,-50.43,-50.43,19.53,0.822,32.45,346,226,775116.8,-79.24,41069.8,-66.18
5370,selected_and_qqq_cash; SMA300; exit below SMA-2%; reenter above SMA+2%; unit=0.67; cap=2.00; dca=True,selected_and_qqq_cash,300,2.0,2.0,0.67,2.0,True,0.1,0.2,0.2,20,119969.54,56.19,-85.8,0.655,0.98,-40.76,-40.76,19.35,0.822,32.42,343,225,775116.8,-79.24,41069.8,-66.18
